Regulon	CellType	RelativeActivity
8097	NFATC2(+)	MPP_HC_no_chr21amp	0.832575591151576
8098	NFATC3(+)	MPP_HC_no_chr21amp	0.393974697550499
8100	NFE2L3(+)	MPP_HC_no_chr21amp	0.890914182357416
8103	NFKB1(+)	MPP_HC_no_chr21amp	0.549003236602444
8104	NFKB2(+)	MPP_HC_no_chr21amp	0.261854948196466
8107	NKX3-1(+)	MPP_HC_no_chr21amp	0.220187051690403
8109	NR2C1(+)	MPP_HC_no_chr21amp	1.96459565729589
8111	NR5A1(+)	MPP_HC_no_chr21amp	0.0756073902533299
8112	NRF1(+)	MPP_HC_no_chr21amp	1.41000757224704
8113	ONECUT2(+)	MPP_HC_no_chr21amp	1.71994488846469
8116	PAX5(+)	MPP_HC_no_chr21amp	0.36267096073906
8117	PAX9(+)	MPP_HC_no_chr21amp	0.107847832116257
8118	PBX1(+)	MPP_HC_no_chr21amp	0.323399716913658
8119	PBX3(+)	MPP_HC_no_chr21amp	1.33519534384456
8122	PHF8(+)	MPP_HC_no_chr21amp	1.88839208220417
8123	PKNOX1(+)	MPP_HC_no_chr21amp	0.581031062668929
8127	POLR2A(+)	MPP_HC_no_chr21amp	0.869551455637171
8128	POLR3A(+)	MPP_HC_no_chr21amp	0.543050084140821
8131	POU2AF1(+)	MPP_HC_no_chr21amp	0.258880074533111
8132	POU2F1(+)	MPP_HC_no_chr21amp	0.355450078358537
8137	PPARA(+)	MPP_HC_no_chr21amp	0.82362852231057
8142	PRDM16(+)	MPP_HC_no_chr21amp	0.502511526455451
8143	PRDM5(+)	MPP_HC_no_chr21amp	0.376284328696696
8145	PRRX2(+)	MPP_HC_no_chr21amp	1.60157041173399
8149	RARB(+)	MPP_HC_no_chr21amp	0.569624306471624
8151	RBBP5(+)	MPP_HC_no_chr21amp	0.00333498965900138
8155	RELB(+)	MPP_HC_no_chr21amp	0.790070333931898
8156	REST(+)	MPP_HC_no_chr21amp	0.916230270479687
8159	RFX3(+)	MPP_HC_no_chr21amp	0.0983457219706135
8160	RFX5(+)	MPP_HC_no_chr21amp	0.192618119269268
8162	RHOXF1(+)	MPP_HC_no_chr21amp	0.332023413223318
8163	RREB1(+)	MPP_HC_no_chr21amp	0.735284970703266
8164	RUNX2(+)	MPP_HC_no_chr21amp	0.501196841016343
8168	SCRT2(+)	MPP_HC_no_chr21amp	0.419836188154976
8169	SETBP1(+)	MPP_HC_no_chr21amp	0.772087702656338
8170	SIN3A(+)	MPP_HC_no_chr21amp	1.29349203224897
8172	SIX4(+)	MPP_HC_no_chr21amp	1.14628411832606
8174	SMAD1(+)	MPP_HC_no_chr21amp	0.0477814048341636
8176	SMARCA4(+)	MPP_HC_no_chr21amp	1.17333035663304
8177	SNAI3(+)	MPP_HC_no_chr21amp	0.318695768201081
8178	SOX13(+)	MPP_HC_no_chr21amp	0.166507069553496
8180	SOX18(+)	MPP_HC_no_chr21amp	0.454150632739712
8181	SOX4(+)	MPP_HC_no_chr21amp	0.0493468081549674
8182	SOX5(+)	MPP_HC_no_chr21amp	0.128968394491445
8185	SOX8(+)	MPP_HC_no_chr21amp	0.0680375926939778
8186	SP3(+)	MPP_HC_no_chr21amp	0.383948661867755
8187	SP4(+)	MPP_HC_no_chr21amp	0.515232765639021
8188	SPDEF(+)	MPP_HC_no_chr21amp	0.836835525567209
8192	SREBF2(+)	MPP_HC_no_chr21amp	1.16927952072002
8196	STAT3(+)	MPP_HC_no_chr21amp	1.20355176192513
8197	STAT4(+)	MPP_HC_no_chr21amp	0.911401752703055
8198	STAT5A(+)	MPP_HC_no_chr21amp	0.308263901032727
8199	STAT5B(+)	MPP_HC_no_chr21amp	0.180348898879756
8202	SUZ12(+)	MPP_HC_no_chr21amp	0.650926134166931
8203	TAF1(+)	MPP_HC_no_chr21amp	1.87439640806911
8204	TAF7(+)	MPP_HC_no_chr21amp	0.109869676010357
8209	TCF12(+)	MPP_HC_no_chr21amp	1.66569193305047
8211	TCF3(+)	MPP_HC_no_chr21amp	0.257565202340241
8212	TCF4(+)	MPP_HC_no_chr21amp	1.00105988169113
8213	TCF7L2(+)	MPP_HC_no_chr21amp	0.173237034454456
8214	TEAD2(+)	MPP_HC_no_chr21amp	0.0210946430214881
8216	TEAD4(+)	MPP_HC_no_chr21amp	0.0585897771011216
8220	TFE3(+)	MPP_HC_no_chr21amp	1.71655509286092
8223	TP53(+)	MPP_HC_no_chr21amp	0.189273844235681
8224	TWIST1(+)	MPP_HC_no_chr21amp	0.146753868467905
8227	USF2(+)	MPP_HC_no_chr21amp	0.06914774232029
8230	VEZF1(+)	MPP_HC_no_chr21amp	1.36698582266253
8232	WT1(+)	MPP_HC_no_chr21amp	0.799432015293148
8235	YBX1(+)	MPP_HC_no_chr21amp	0.251682832950582
8236	YEATS4(+)	MPP_HC_no_chr21amp	0.374620024014203
8237	YY1(+)	MPP_HC_no_chr21amp	0.612915357090351
8239	ZBTB5(+)	MPP_HC_no_chr21amp	0.497499145463667
8242	ZEB1(+)	MPP_HC_no_chr21amp	1.2074358792641
8243	ZFP57(+)	MPP_HC_no_chr21amp	0.0466372282894215
8246	ZMIZ1(+)	MPP_HC_no_chr21amp	0.526940062352949
8247	ZNF132(+)	MPP_HC_no_chr21amp	0.194483142262163
8248	ZNF136(+)	MPP_HC_no_chr21amp	0.021569773060106
8250	ZNF18(+)	MPP_HC_no_chr21amp	1.17780190728037
8252	ZNF215(+)	MPP_HC_no_chr21amp	1.0438339040915
8254	ZNF263(+)	MPP_HC_no_chr21amp	0.439255232017644
8256	ZNF322(+)	MPP_HC_no_chr21amp	1.97680901246792
8259	ZNF418(+)	MPP_HC_no_chr21amp	0.877621622312404
8263	ZNF549(+)	MPP_HC_no_chr21amp	0.989445473805399
8265	ZNF575(+)	MPP_HC_no_chr21amp	0.44518201106886
8266	ZNF624(+)	MPP_HC_no_chr21amp	0.610391481476635
8268	ZNF711(+)	MPP_HC_no_chr21amp	0.540444836651148
8270	ZNF821(+)	MPP_HC_no_chr21amp	0.208361542089618
8271	ZRSR2(+)	MPP_HC_no_chr21amp	0.740064435939945
8272	ZSCAN32(+)	MPP_HC_no_chr21amp	0.0525796220666015
8274	AKR1A1(+)	MPP_MPNAML_chr21amp	2.13126759515093
8277	ARNT(+)	MPP_MPNAML_chr21amp	0.109619438925258
8278	ARX(+)	MPP_MPNAML_chr21amp	0.299305223254848
8288	BATF3(+)	MPP_MPNAML_chr21amp	0.451247474618826
8289	BCL11A(+)	MPP_MPNAML_chr21amp	1.90107807387615
8295	BRCA1(+)	MPP_MPNAML_chr21amp	0.371968360863656
8296	BRF1(+)	MPP_MPNAML_chr21amp	0.489464317706699
8297	CEBPA(+)	MPP_MPNAML_chr21amp	0.547174405195969
8302	CENPB(+)	MPP_MPNAML_chr21amp	1.57459226153824
8308	CREB1(+)	MPP_MPNAML_chr21amp	0.264580073335586
8311	CREB3L2(+)	MPP_MPNAML_chr21amp	0.055392779040048
8312	CREB5(+)	MPP_MPNAML_chr21amp	0.919362743768528
8313	CREM(+)	MPP_MPNAML_chr21amp	0.0802679605597942
8314	CSNK2B(+)	MPP_MPNAML_chr21amp	0.916531034021469
8317	CYB5R1(+)	MPP_MPNAML_chr21amp	0.65138018092306
8326	E2F6(+)	MPP_MPNAML_chr21amp	0.641700894017224
8337	ELK3(+)	MPP_MPNAML_chr21amp	0.718820074018632
8338	ELK4(+)	MPP_MPNAML_chr21amp	0.6953284181491
8342	ETS1(+)	MPP_MPNAML_chr21amp	0.503161066881085
8343	ETS2(+)	MPP_MPNAML_chr21amp	1.67524832351756
8344	ETV2(+)	MPP_MPNAML_chr21amp	0.217767022354625
8346	ETV4(+)	MPP_MPNAML_chr21amp	0.979013651656623
8347	ETV6(+)	MPP_MPNAML_chr21amp	0.557590415679892
8350	FLI1(+)	MPP_MPNAML_chr21amp	0.799351893129315
8355	FOXB1(+)	MPP_MPNAML_chr21amp	0.0847573936750399
8356	FOXC1(+)	MPP_MPNAML_chr21amp	1.08656623727361
8357	FOXD2(+)	MPP_MPNAML_chr21amp	1.49976202287037
8361	FOXJ3(+)	MPP_MPNAML_chr21amp	1.46922921512415
8364	FOXM1(+)	MPP_MPNAML_chr21amp	0.00158745710412676
8366	FOXN3(+)	MPP_MPNAML_chr21amp	1.94855045065566
8367	FOXO1(+)	MPP_MPNAML_chr21amp	0.0579124105282011
8370	FOXO6(+)	MPP_MPNAML_chr21amp	0.694704078709586
8371	FOXP1(+)	MPP_MPNAML_chr21amp	1.61055854653015
8372	FOXP2(+)	MPP_MPNAML_chr21amp	0.937221897148124
8375	GATA2(+)	MPP_MPNAML_chr21amp	1.15789947820645
8377	GATA5(+)	MPP_MPNAML_chr21amp	0.12304676452588
8381	GRHPR(+)	MPP_MPNAML_chr21amp	2.03180762146297
8384	GTF2F1(+)	MPP_MPNAML_chr21amp	0.804323084876958
8386	GTF3A(+)	MPP_MPNAML_chr21amp	1.21091268660014
8389	HDAC2(+)	MPP_MPNAML_chr21amp	0.179127563668812
8392	HES7(+)	MPP_MPNAML_chr21amp	0.826665445672602
8396	HMGA1(+)	MPP_MPNAML_chr21amp	0.594426612705142
8397	HMGB3(+)	MPP_MPNAML_chr21amp	0.122083462066823
8399	HOMEZ(+)	MPP_MPNAML_chr21amp	0.290627471880052
8402	HOXA3(+)	MPP_MPNAML_chr21amp	1.22283182480936
8403	HOXA4(+)	MPP_MPNAML_chr21amp	1.73118010807505
8404	HOXA5(+)	MPP_MPNAML_chr21amp	2.28124387431003
8405	HOXA6(+)	MPP_MPNAML_chr21amp	1.56556119613375
8406	HOXA9(+)	MPP_MPNAML_chr21amp	0.960180223507352
8407	HOXB2(+)	MPP_MPNAML_chr21amp	0.463294166910359
8408	HOXB5(+)	MPP_MPNAML_chr21amp	1.55733402688889
8409	HOXB6(+)	MPP_MPNAML_chr21amp	0.672488254414454
8411	HSF5(+)	MPP_MPNAML_chr21amp	0.0758539937657151
8413	IKZF1(+)	MPP_MPNAML_chr21amp	1.03609528037705
8414	IKZF2(+)	MPP_MPNAML_chr21amp	0.549331001162533
8415	IRF1(+)	MPP_MPNAML_chr21amp	0.301946352908857
8416	IRF2(+)	MPP_MPNAML_chr21amp	0.171753872671811
8422	IRX2(+)	MPP_MPNAML_chr21amp	0.684560263120183
8426	JUN(+)	MPP_MPNAML_chr21amp	0.311609409960249
8428	JUND(+)	MPP_MPNAML_chr21amp	0.241836378970656
8436	KLF2(+)	MPP_MPNAML_chr21amp	0.170801311043049
8442	KLRG1(+)	MPP_MPNAML_chr21amp	1.93903360239304
8444	LHX6(+)	MPP_MPNAML_chr21amp	0.303819397200988
8446	LUZP2(+)	MPP_MPNAML_chr21amp	0.402852692230093
8452	MAX(+)	MPP_MPNAML_chr21amp	1.10001910958383
8453	MAZ(+)	MPP_MPNAML_chr21amp	0.25856447344334
8456	MEF2C(+)	MPP_MPNAML_chr21amp	1.71054921071834
8463	MTA3(+)	MPP_MPNAML_chr21amp	1.18223881887445
8467	MYB(+)	MPP_MPNAML_chr21amp	0.854412435019929
8468	MYBL1(+)	MPP_MPNAML_chr21amp	0.0605290492734474
8469	MYC(+)	MPP_MPNAML_chr21amp	0.417585659665154
8473	NFATC2(+)	MPP_MPNAML_chr21amp	0.490110071994043
8474	NFATC3(+)	MPP_MPNAML_chr21amp	2.17903251785113
8476	NFE2L3(+)	MPP_MPNAML_chr21amp	0.634704261793042
8487	NR5A1(+)	MPP_MPNAML_chr21amp	2.09654955827843
8489	ONECUT2(+)	MPP_MPNAML_chr21amp	1.21094833414079
8491	PATZ1(+)	MPP_MPNAML_chr21amp	0.195883743918725
8492	PAX5(+)	MPP_MPNAML_chr21amp	0.460648482653305
8495	PBX3(+)	MPP_MPNAML_chr21amp	0.990979486534226
8500	PML(+)	MPP_MPNAML_chr21amp	0.0962900011843881
8505	POLR3G(+)	MPP_MPNAML_chr21amp	0.930877051309928
8511	POU5F1(+)	MPP_MPNAML_chr21amp	0.309248514510097
8512	POU6F1(+)	MPP_MPNAML_chr21amp	0.338433867757778
8518	PRDM16(+)	MPP_MPNAML_chr21amp	0.661037354989177
8519	PRDM5(+)	MPP_MPNAML_chr21amp	0.0260323697490603
8520	PRKAA1(+)	MPP_MPNAML_chr21amp	1.08300377847289
8521	PRRX2(+)	MPP_MPNAML_chr21amp	0.0315038824627428
8525	RARB(+)	MPP_MPNAML_chr21amp	1.49820205509052
8532	REST(+)	MPP_MPNAML_chr21amp	0.790880617938557
8533	RFX1(+)	MPP_MPNAML_chr21amp	0.787850127512162
8534	RFX2(+)	MPP_MPNAML_chr21amp	0.101817378066325
8535	RFX3(+)	MPP_MPNAML_chr21amp	1.06249449855873
8538	RHOXF1(+)	MPP_MPNAML_chr21amp	1.66515906257418
8539	RREB1(+)	MPP_MPNAML_chr21amp	0.00598488650754006
8540	RUNX2(+)	MPP_MPNAML_chr21amp	1.34892818481549
8544	SCRT2(+)	MPP_MPNAML_chr21amp	2.04457468194219
8545	SETBP1(+)	MPP_MPNAML_chr21amp	1.52893442183573
8548	SIX4(+)	MPP_MPNAML_chr21amp	0.83462930528528
8549	SIX5(+)	MPP_MPNAML_chr21amp	2.52526672791089
8550	SMAD1(+)	MPP_MPNAML_chr21amp	0.276976393093338
8553	SNAI3(+)	MPP_MPNAML_chr21amp	1.08323844114644
8554	SOX13(+)	MPP_MPNAML_chr21amp	0.9544602823279
8556	SOX18(+)	MPP_MPNAML_chr21amp	2.07787078355935
8557	SOX4(+)	MPP_MPNAML_chr21amp	0.733471132849276
8558	SOX5(+)	MPP_MPNAML_chr21amp	0.510268643404616
8564	SPDEF(+)	MPP_MPNAML_chr21amp	1.36536842468573
8570	STAT1(+)	MPP_MPNAML_chr21amp	0.24199750623035
8574	STAT5A(+)	MPP_MPNAML_chr21amp	0.305597018913308
8575	STAT5B(+)	MPP_MPNAML_chr21amp	0.803454874354208
8579	TAF1(+)	MPP_MPNAML_chr21amp	1.56627288301585
8580	TAF7(+)	MPP_MPNAML_chr21amp	0.195129234448954
8584	TBX6(+)	MPP_MPNAML_chr21amp	1.65106237396344
8585	TCF12(+)	MPP_MPNAML_chr21amp	1.3394579067389
8588	TCF4(+)	MPP_MPNAML_chr21amp	1.07760646187448
8589	TCF7L2(+)	MPP_MPNAML_chr21amp	0.22856286957339
8590	TEAD2(+)	MPP_MPNAML_chr21amp	0.170167108934348
8591	TEAD3(+)	MPP_MPNAML_chr21amp	2.06707345435803
8592	TEAD4(+)	MPP_MPNAML_chr21amp	0.063444600086839
8594	TFCP2L1(+)	MPP_MPNAML_chr21amp	2.13839642940674
8600	TWIST1(+)	MPP_MPNAML_chr21amp	0.832636943693802
8601	UBTF(+)	MPP_MPNAML_chr21amp	0.856455024390874
8602	USF1(+)	MPP_MPNAML_chr21amp	0.367264605065651
8603	USF2(+)	MPP_MPNAML_chr21amp	0.168387361196979
8607	WRNIP1(+)	MPP_MPNAML_chr21amp	0.107117404603513
8608	WT1(+)	MPP_MPNAML_chr21amp	0.786944775210661
8609	XBP1(+)	MPP_MPNAML_chr21amp	0.650154379828381
8613	YY1(+)	MPP_MPNAML_chr21amp	0.0763207129697848
8618	ZEB1(+)	MPP_MPNAML_chr21amp	1.1359774778004
8619	ZFP57(+)	MPP_MPNAML_chr21amp	0.118718180234515
8622	ZMIZ1(+)	MPP_MPNAML_chr21amp	0.52576648909169
8630	ZNF263(+)	MPP_MPNAML_chr21amp	0.157765911459859
8633	ZNF324(+)	MPP_MPNAML_chr21amp	0.199131639923727
8637	ZNF467(+)	MPP_MPNAML_chr21amp	0.176069286898584
8641	ZNF575(+)	MPP_MPNAML_chr21amp	1.18272467735428
8643	ZNF697(+)	MPP_MPNAML_chr21amp	0.933719918438603
8644	ZNF711(+)	MPP_MPNAML_chr21amp	1.03103543629508
8650	AKR1A1(+)	MPP_MPNAML_no_chr21amp	0.775326761284349
8657	ATF2(+)	MPP_MPNAML_no_chr21amp	0.281352939912079
8658	ATF3(+)	MPP_MPNAML_no_chr21amp	0.0314350334372028
8664	BATF3(+)	MPP_MPNAML_no_chr21amp	0.451131644586063
8665	BCL11A(+)	MPP_MPNAML_no_chr21amp	1.02577361040841
8668	BCLAF1(+)	MPP_MPNAML_no_chr21amp	0.031183244902181
8671	BRCA1(+)	MPP_MPNAML_no_chr21amp	0.720520313605667
8672	BRF1(+)	MPP_MPNAML_no_chr21amp	0.777606589993059
8673	CEBPA(+)	MPP_MPNAML_no_chr21amp	0.0578798410524307
8678	CENPB(+)	MPP_MPNAML_no_chr21amp	0.639079528607727
8684	CREB1(+)	MPP_MPNAML_no_chr21amp	1.30210420624123
8686	CREB3L1(+)	MPP_MPNAML_no_chr21amp	0.127049952053502
8687	CREB3L2(+)	MPP_MPNAML_no_chr21amp	0.267704591771285
8688	CREB5(+)	MPP_MPNAML_no_chr21amp	0.000475857261355272
8689	CREM(+)	MPP_MPNAML_no_chr21amp	0.206903114549551
8691	CTCF(+)	MPP_MPNAML_no_chr21amp	0.335387747492634
8692	CUX1(+)	MPP_MPNAML_no_chr21amp	0.0615701142696307
8693	CYB5R1(+)	MPP_MPNAML_no_chr21amp	0.180559670658951
8697	DMRTA1(+)	MPP_MPNAML_no_chr21amp	0.376645922732263
8707	EGR3(+)	MPP_MPNAML_no_chr21amp	0.136282644222347
8709	ELF1(+)	MPP_MPNAML_no_chr21amp	0.338087322968089
8710	ELF2(+)	MPP_MPNAML_no_chr21amp	0.00536208216878736
8713	ELK3(+)	MPP_MPNAML_no_chr21amp	0.947637282696207
8714	ELK4(+)	MPP_MPNAML_no_chr21amp	0.570866324796363
8718	ETS1(+)	MPP_MPNAML_no_chr21amp	0.459859916059759
8719	ETS2(+)	MPP_MPNAML_no_chr21amp	0.976913044850086
8723	ETV6(+)	MPP_MPNAML_no_chr21amp	0.537234790858184
8725	EZH2(+)	MPP_MPNAML_no_chr21amp	0.431286592242154
8726	FLI1(+)	MPP_MPNAML_no_chr21amp	0.339252138380867
8729	FOSL1(+)	MPP_MPNAML_no_chr21amp	0.0196732910937611
8731	FOXB1(+)	MPP_MPNAML_no_chr21amp	0.194454166084218
8732	FOXC1(+)	MPP_MPNAML_no_chr21amp	0.408087544734028
8733	FOXD2(+)	MPP_MPNAML_no_chr21amp	1.65730386888232
8735	FOXJ1(+)	MPP_MPNAML_no_chr21amp	0.303448853316972
8736	FOXJ2(+)	MPP_MPNAML_no_chr21amp	0.64907292195749
8737	FOXJ3(+)	MPP_MPNAML_no_chr21amp	0.948309392589322
8739	FOXK2(+)	MPP_MPNAML_no_chr21amp	0.471424448737328
8742	FOXN3(+)	MPP_MPNAML_no_chr21amp	0.358699439162899
8743	FOXO1(+)	MPP_MPNAML_no_chr21amp	0.114873563130612
8747	FOXP1(+)	MPP_MPNAML_no_chr21amp	1.12502209328122
8748	FOXP2(+)	MPP_MPNAML_no_chr21amp	0.856248127518062
8751	GATA2(+)	MPP_MPNAML_no_chr21amp	0.519436933774457
8752	GATA3(+)	MPP_MPNAML_no_chr21amp	0.818923951545763
8754	GLI3(+)	MPP_MPNAML_no_chr21amp	1.00034600092036
8755	GLIS2(+)	MPP_MPNAML_no_chr21amp	0.579740013214105
8757	GRHPR(+)	MPP_MPNAML_no_chr21amp	0.97546420238212
8758	GSC(+)	MPP_MPNAML_no_chr21amp	0.00451048342945277
8762	GTF3A(+)	MPP_MPNAML_no_chr21amp	0.792484186556746
8763	HBP1(+)	MPP_MPNAML_no_chr21amp	0.0996631565941565
8765	HDAC2(+)	MPP_MPNAML_no_chr21amp	0.323766062073972
8768	HES7(+)	MPP_MPNAML_no_chr21amp	1.20134348024747
8771	HIVEP2(+)	MPP_MPNAML_no_chr21amp	0.33943846972455
8772	HMGA1(+)	MPP_MPNAML_no_chr21amp	0.418011929524949
8776	HOXA10(+)	MPP_MPNAML_no_chr21amp	1.00581542957334
8777	HOXA2(+)	MPP_MPNAML_no_chr21amp	0.142752500305044
8778	HOXA3(+)	MPP_MPNAML_no_chr21amp	1.58973727009142
8779	HOXA4(+)	MPP_MPNAML_no_chr21amp	0.594867572563343
8780	HOXA5(+)	MPP_MPNAML_no_chr21amp	0.389845162385762
8781	HOXA6(+)	MPP_MPNAML_no_chr21amp	1.06930877493985
8782	HOXA9(+)	MPP_MPNAML_no_chr21amp	0.599222561747141
8783	HOXB2(+)	MPP_MPNAML_no_chr21amp	0.832950195451087
8784	HOXB5(+)	MPP_MPNAML_no_chr21amp	0.878937110339945
8785	HOXB6(+)	MPP_MPNAML_no_chr21amp	1.18856548421411
8786	HOXB9(+)	MPP_MPNAML_no_chr21amp	0.420680776526046
8787	HSF5(+)	MPP_MPNAML_no_chr21amp	0.283993142731522
8789	IKZF1(+)	MPP_MPNAML_no_chr21amp	0.351821566616204
8790	IKZF2(+)	MPP_MPNAML_no_chr21amp	0.25389018957849
8791	IRF1(+)	MPP_MPNAML_no_chr21amp	0.561985538696652
8792	IRF2(+)	MPP_MPNAML_no_chr21amp	0.188656703470102
8797	IRX1(+)	MPP_MPNAML_no_chr21amp	0.349564837587695
8798	IRX2(+)	MPP_MPNAML_no_chr21amp	0.251064779860242
8802	JUN(+)	MPP_MPNAML_no_chr21amp	0.437946981974751
8804	JUND(+)	MPP_MPNAML_no_chr21amp	0.487629650768728
8805	KDM5A(+)	MPP_MPNAML_no_chr21amp	0.105432722828536
8812	KLF2(+)	MPP_MPNAML_no_chr21amp	0.461653846062733
8816	KLF6(+)	MPP_MPNAML_no_chr21amp	0.0591053804348094
8818	KLRG1(+)	MPP_MPNAML_no_chr21amp	1.83551792819049
8820	LHX6(+)	MPP_MPNAML_no_chr21amp	0.147311634689073
8822	LUZP2(+)	MPP_MPNAML_no_chr21amp	0.368604370926626
8825	MAFF(+)	MPP_MPNAML_no_chr21amp	0.0188872813109511
8828	MAX(+)	MPP_MPNAML_no_chr21amp	0.687754257209038
8829	MAZ(+)	MPP_MPNAML_no_chr21amp	0.0714725661868261
8832	MEF2C(+)	MPP_MPNAML_no_chr21amp	0.221867932313988
8833	MGA(+)	MPP_MPNAML_no_chr21amp	0.750052940069214
8839	MTA3(+)	MPP_MPNAML_no_chr21amp	1.02860152281826
8843	MYB(+)	MPP_MPNAML_no_chr21amp	0.489446003367788
8845	MYC(+)	MPP_MPNAML_no_chr21amp	0.55778078767177
8847	MZF1(+)	MPP_MPNAML_no_chr21amp	0.0409690540207628
8848	NFATC1(+)	MPP_MPNAML_no_chr21amp	0.415354002628505
8849	NFATC2(+)	MPP_MPNAML_no_chr21amp	1.26394221111099
8850	NFATC3(+)	MPP_MPNAML_no_chr21amp	0.39249469554482
8855	NFKB1(+)	MPP_MPNAML_no_chr21amp	0.185636883851292
8857	NFYA(+)	MPP_MPNAML_no_chr21amp	0.0396734693656971
8863	NR5A1(+)	MPP_MPNAML_no_chr21amp	0.614065458953761
8864	NRF1(+)	MPP_MPNAML_no_chr21amp	0.0679021512241558
8865	ONECUT2(+)	MPP_MPNAML_no_chr21amp	0.800641144926671
8868	PAX5(+)	MPP_MPNAML_no_chr21amp	0.772407149905008
8870	PBX1(+)	MPP_MPNAML_no_chr21amp	0.641594344419541
8871	PBX3(+)	MPP_MPNAML_no_chr21amp	1.26364700125204
8874	PHF8(+)	MPP_MPNAML_no_chr21amp	0.315987826578132
8876	PML(+)	MPP_MPNAML_no_chr21amp	0.014741364070838
8879	POLR2A(+)	MPP_MPNAML_no_chr21amp	0.983121466564923
8880	POLR3A(+)	MPP_MPNAML_no_chr21amp	0.489760446244977
8881	POLR3G(+)	MPP_MPNAML_no_chr21amp	0.916405532323758
8882	POU1F1(+)	MPP_MPNAML_no_chr21amp	0.795703796248628
8883	POU2AF1(+)	MPP_MPNAML_no_chr21amp	0.157959378968646
8888	POU6F1(+)	MPP_MPNAML_no_chr21amp	1.4806739876497
8889	PPARA(+)	MPP_MPNAML_no_chr21amp	0.402477307532683
8895	PRDM5(+)	MPP_MPNAML_no_chr21amp	0.377140228328806
8896	PRKAA1(+)	MPP_MPNAML_no_chr21amp	1.93324626503743
8897	PRRX2(+)	MPP_MPNAML_no_chr21amp	0.209433620925895
8898	PURA(+)	MPP_MPNAML_no_chr21amp	0.113068522398643
8901	RARB(+)	MPP_MPNAML_no_chr21amp	1.08908757467594
8907	RELB(+)	MPP_MPNAML_no_chr21amp	0.219931943710944
8908	REST(+)	MPP_MPNAML_no_chr21amp	0.376796032111767
8911	RFX3(+)	MPP_MPNAML_no_chr21amp	0.775946603926403
8913	RFXANK(+)	MPP_MPNAML_no_chr21amp	0.209434160358829
8914	RHOXF1(+)	MPP_MPNAML_no_chr21amp	0.137317434730828
8915	RREB1(+)	MPP_MPNAML_no_chr21amp	0.0555027161182621
8916	RUNX2(+)	MPP_MPNAML_no_chr21amp	0.459426038153149
8920	SCRT2(+)	MPP_MPNAML_no_chr21amp	0.491471084688735
8921	SETBP1(+)	MPP_MPNAML_no_chr21amp	1.00486931205719
8922	SIN3A(+)	MPP_MPNAML_no_chr21amp	0.994969757526543
8924	SIX4(+)	MPP_MPNAML_no_chr21amp	0.573918630212251
8925	SIX5(+)	MPP_MPNAML_no_chr21amp	0.296531325777262
8928	SMARCA4(+)	MPP_MPNAML_no_chr21amp	0.286350668509091
8929	SNAI3(+)	MPP_MPNAML_no_chr21amp	1.17364056937707
8930	SOX13(+)	MPP_MPNAML_no_chr21amp	2.01731375121512
8932	SOX18(+)	MPP_MPNAML_no_chr21amp	0.673933418680272
8933	SOX4(+)	MPP_MPNAML_no_chr21amp	0.229510078193755
8934	SOX5(+)	MPP_MPNAML_no_chr21amp	0.783682911220278
8936	SOX7(+)	MPP_MPNAML_no_chr21amp	0.44847868638569
8938	SP3(+)	MPP_MPNAML_no_chr21amp	0.130860337635913
8944	SREBF2(+)	MPP_MPNAML_no_chr21amp	0.309912021294528
8946	STAT1(+)	MPP_MPNAML_no_chr21amp	0.410666527212443
8948	STAT3(+)	MPP_MPNAML_no_chr21amp	0.716809984664836
8949	STAT4(+)	MPP_MPNAML_no_chr21amp	0.830413082447869
8950	STAT5A(+)	MPP_MPNAML_no_chr21amp	0.551243375310403
8951	STAT5B(+)	MPP_MPNAML_no_chr21amp	0.480228245829878
8954	SUZ12(+)	MPP_MPNAML_no_chr21amp	0.178115121413832
8956	TAF7(+)	MPP_MPNAML_no_chr21amp	0.519470440496339
8960	TBX6(+)	MPP_MPNAML_no_chr21amp	0.235642555209994
8961	TCF12(+)	MPP_MPNAML_no_chr21amp	0.952704063305246
8962	TCF15(+)	MPP_MPNAML_no_chr21amp	0.16175646089129
8964	TCF4(+)	MPP_MPNAML_no_chr21amp	1.19303307182265
8966	TEAD2(+)	MPP_MPNAML_no_chr21amp	0.119109030597377
8968	TEAD4(+)	MPP_MPNAML_no_chr21amp	0.299817514933051
8969	TFAP2A(+)	MPP_MPNAML_no_chr21amp	1.35550337434262
8972	TFE3(+)	MPP_MPNAML_no_chr21amp	0.722730959463211
8975	TP53(+)	MPP_MPNAML_no_chr21amp	0.0627580670035728
8976	TWIST1(+)	MPP_MPNAML_no_chr21amp	1.42241266753413
8977	UBTF(+)	MPP_MPNAML_no_chr21amp	0.786216938157522
8978	USF1(+)	MPP_MPNAML_no_chr21amp	0.13932486851976
8979	USF2(+)	MPP_MPNAML_no_chr21amp	0.0445952952343768
8982	VEZF1(+)	MPP_MPNAML_no_chr21amp	0.765068385013021
8984	WT1(+)	MPP_MPNAML_no_chr21amp	0.770147736459858
8985	XBP1(+)	MPP_MPNAML_no_chr21amp	0.391907121870065
8986	XRCC4(+)	MPP_MPNAML_no_chr21amp	0.195373464322758
8987	YBX1(+)	MPP_MPNAML_no_chr21amp	0.170858996321291
8988	YEATS4(+)	MPP_MPNAML_no_chr21amp	0.0190771871927396
